timestamp,AirTemperature,vento_kmh,GHI,WindSpeed
2024-07-31 00:00:00-03:00,11.6,14.9,0,4.138888888888889
2024-07-31 01:00:00-03:00,11.9,15.7,0,4.361111111111111
2024-07-31 02:00:00-03:00,11.8,14.9,0,4.138888888888889
2024-07-31 03:00:00-03:00,11.6,12.6,0,3.5
2024-07-31 04:00:00-03:00,11.3,11.5,0,3.194444444444444
2024-07-31 05:00:00-03:00,10.9,11.9,0,3.305555555555556
2024-07-31 06:00:00-03:00,10.7,11.8,0,3.2777777777777777
2024-07-31 07:00:00-03:00,10.6,12.2,0,3.3888888888888884
2024-07-31 08:00:00-03:00,10.8,13.2,18,3.6666666666666665
2024-07-31 09:00:00-03:00,12.7,12.0,143,3.333333333333333
2024-07-31 10:00:00-03:00,15.4,11.0,312,3.055555555555556
2024-07-31 11:00:00-03:00,17.8,14.4,474,4.0
2024-07-31 12:00:00-03:00,19.2,16.3,571,4.527777777777778
2024-07-31 13:00:00-03:00,20.1,14.7,609,4.083333333333333
2024-07-31 14:00:00-03:00,20.7,13.0,584,3.611111111111111
2024-07-31 15:00:00-03:00,20.7,12.0,501,3.333333333333333
2024-07-31 16:00:00-03:00,19.7,13.4,365,3.7222222222222223
2024-07-31 17:00:00-03:00,17.6,14.2,196,3.944444444444444
2024-07-31 18:00:00-03:00,15.4,13.2,39,3.6666666666666665
2024-07-31 19:00:00-03:00,14.8,14.7,0,4.083333333333333
2024-07-31 20:00:00-03:00,14.6,16.1,0,4.472222222222222
2024-07-31 21:00:00-03:00,14.7,15.6,0,4.333333333333333
2024-07-31 22:00:00-03:00,14.8,14.4,0,4.0
2024-07-31 23:00:00-03:00,15.2,13.6,0,3.7777777777777777
2024-08-01 00:00:00-03:00,14.8,13.8,0,3.8333333333333335
2024-08-01 01:00:00-03:00,14.4,15.1,0,4.194444444444445
2024-08-01 02:00:00-03:00,14.8,15.7,0,4.361111111111111
2024-08-01 03:00:00-03:00,14.6,13.0,0,3.611111111111111
2024-08-01 04:00:00-03:00,14.2,11.3,0,3.138888888888889
2024-08-01 05:00:00-03:00,14.2,12.0,0,3.333333333333333
2024-08-01 06:00:00-03:00,14.2,13.0,0,3.611111111111111
2024-08-01 07:00:00-03:00,14.1,14.2,0,3.944444444444444
2024-08-01 08:00:00-03:00,14.5,14.6,21,4.055555555555555
2024-08-01 09:00:00-03:00,16.3,15.1,158,4.194444444444445
2024-08-01 10:00:00-03:00,18.7,14.0,327,3.888888888888889
2024-08-01 11:00:00-03:00,21.2,16.5,468,4.583333333333333
2024-08-01 12:00:00-03:00,23.1,17.3,564,4.805555555555555
2024-08-01 13:00:00-03:00,24.6,17.0,600,4.722222222222222
2024-08-01 14:00:00-03:00,25.1,17.1,576,4.75
2024-08-01 15:00:00-03:00,24.2,16.9,493,4.694444444444444
2024-08-01 16:00:00-03:00,22.4,16.4,361,4.555555555555555
2024-08-01 17:00:00-03:00,20.4,19.1,194,5.305555555555556
2024-08-01 18:00:00-03:00,18.8,18.3,39,5.083333333333333
2024-08-01 19:00:00-03:00,18.3,19.1,0,5.305555555555556
2024-08-01 20:00:00-03:00,18.0,19.1,0,5.305555555555556
2024-08-01 21:00:00-03:00,17.5,18.0,0,5.0
2024-08-01 22:00:00-03:00,16.7,17.1,0,4.75
2024-08-01 23:00:00-03:00,16.2,16.1,0,4.472222222222222
2024-08-02 00:00:00-03:00,16.1,17.4,0,4.833333333333333
2024-08-02 01:00:00-03:00,16.0,17.1,0,4.75
2024-08-02 02:00:00-03:00,15.9,17.4,0,4.833333333333333
2024-08-02 03:00:00-03:00,15.8,16.9,0,4.694444444444444
2024-08-02 04:00:00-03:00,15.6,15.9,0,4.416666666666667
2024-08-02 05:00:00-03:00,15.5,15.9,0,4.416666666666667
2024-08-02 06:00:00-03:00,15.4,15.6,0,4.333333333333333
2024-08-02 07:00:00-03:00,15.3,16.3,0,4.527777777777778
2024-08-02 08:00:00-03:00,15.7,17.1,23,4.75
2024-08-02 09:00:00-03:00,17.4,17.4,165,4.833333333333333
2024-08-02 10:00:00-03:00,19.4,16.7,337,4.638888888888888
2024-08-02 11:00:00-03:00,21.2,18.2,482,5.055555555555555
2024-08-02 12:00:00-03:00,23.2,17.8,579,4.944444444444445
2024-08-02 13:00:00-03:00,24.8,17.3,612,4.805555555555555
2024-08-02 14:00:00-03:00,25.0,15.9,585,4.416666666666667
2024-08-02 15:00:00-03:00,24.7,14.5,499,4.027777777777778
2024-08-02 16:00:00-03:00,23.6,15.5,364,4.305555555555555
2024-08-02 17:00:00-03:00,21.7,17.4,196,4.833333333333333
2024-08-02 18:00:00-03:00,19.9,18.0,40,5.0
2024-08-02 19:00:00-03:00,19.5,20.4,0,5.666666666666666
2024-08-02 20:00:00-03:00,19.3,21.5,0,5.972222222222222
2024-08-02 21:00:00-03:00,18.8,20.6,0,5.722222222222222
2024-08-02 22:00:00-03:00,17.9,19.3,0,5.361111111111112
2024-08-02 23:00:00-03:00,17.7,18.8,0,5.222222222222222
2024-08-03 00:00:00-03:00,17.5,18.5,0,5.138888888888888
2024-08-03 01:00:00-03:00,17.8,18.0,0,5.0
2024-08-03 02:00:00-03:00,18.8,18.7,0,5.194444444444444
2024-08-03 03:00:00-03:00,19.5,19.5,0,5.416666666666667
2024-08-03 04:00:00-03:00,19.6,19.4,0,5.388888888888888
2024-08-03 05:00:00-03:00,19.8,20.1,0,5.583333333333334
2024-08-03 06:00:00-03:00,19.6,19.5,0,5.416666666666667
2024-08-03 07:00:00-03:00,19.6,19.9,0,5.527777777777778
2024-08-03 08:00:00-03:00,20.2,22.7,23,6.305555555555555
2024-08-03 09:00:00-03:00,21.8,25.0,166,6.944444444444445
2024-08-03 10:00:00-03:00,24.7,30.0,315,8.333333333333334
2024-08-03 11:00:00-03:00,26.4,32.4,401,9.0
2024-08-03 12:00:00-03:00,27.5,35.1,524,9.75
2024-08-03 13:00:00-03:00,27.9,36.9,530,10.25
2024-08-03 14:00:00-03:00,28.2,33.6,545,9.333333333333334
2024-08-03 15:00:00-03:00,28.3,34.8,444,9.666666666666666
2024-08-03 16:00:00-03:00,24.9,27.7,284,7.694444444444444
2024-08-03 17:00:00-03:00,24.6,17.5,45,4.861111111111111
2024-08-03 18:00:00-03:00,22.5,15.3,13,4.25
2024-08-03 19:00:00-03:00,21.8,21.8,0,6.055555555555555
2024-08-03 20:00:00-03:00,21.2,12.6,0,3.5
2024-08-03 21:00:00-03:00,21.0,9.8,0,2.7222222222222223
2024-08-03 22:00:00-03:00,20.0,14.8,0,4.111111111111112
2024-08-03 23:00:00-03:00,18.7,17.6,0,4.888888888888889
2024-08-04 00:00:00-03:00,16.8,18.8,0,5.222222222222222
2024-08-04 01:00:00-03:00,15.2,17.9,0,4.972222222222221
2024-08-04 02:00:00-03:00,14.4,15.7,0,4.361111111111111
2024-08-04 03:00:00-03:00,13.7,9.8,0,2.7222222222222223
2024-08-04 04:00:00-03:00,13.8,11.8,0,3.2777777777777777
2024-08-04 05:00:00-03:00,13.5,14.1,0,3.9166666666666665
2024-08-04 06:00:00-03:00,13.1,13.8,0,3.8333333333333335
2024-08-04 07:00:00-03:00,13.0,6.6,0,1.8333333333333333
2024-08-04 08:00:00-03:00,13.2,4.4,9,1.2222222222222223
2024-08-04 09:00:00-03:00,14.0,5.2,44,1.4444444444444444
2024-08-04 10:00:00-03:00,14.2,5.8,127,1.611111111111111
2024-08-04 11:00:00-03:00,14.6,5.6,107,1.5555555555555554
2024-08-04 12:00:00-03:00,14.7,8.1,114,2.25
2024-08-04 13:00:00-03:00,14.9,9.1,166,2.5277777777777777
2024-08-04 14:00:00-03:00,14.6,8.8,111,2.4444444444444446
2024-08-04 15:00:00-03:00,14.6,7.1,111,1.972222222222222
2024-08-04 16:00:00-03:00,14.4,8.7,41,2.4166666666666665
2024-08-04 17:00:00-03:00,14.3,11.9,17,3.305555555555556
2024-08-04 18:00:00-03:00,14.4,15.7,5,4.361111111111111
2024-08-04 19:00:00-03:00,14.5,12.9,0,3.583333333333333
2024-08-04 20:00:00-03:00,14.4,14.5,0,4.027777777777778
2024-08-04 21:00:00-03:00,14.5,14.2,0,3.944444444444444
2024-08-04 22:00:00-03:00,14.8,12.5,0,3.4722222222222223
2024-08-04 23:00:00-03:00,14.9,13.1,0,3.638888888888889
2024-08-05 00:00:00-03:00,14.9,8.4,0,2.333333333333333
2024-08-05 01:00:00-03:00,15.1,11.4,0,3.1666666666666665
2024-08-05 02:00:00-03:00,15.3,13.4,0,3.7222222222222223
2024-08-05 03:00:00-03:00,15.3,10.9,0,3.0277777777777777
2024-08-05 04:00:00-03:00,15.3,10.5,0,2.9166666666666665
2024-08-05 05:00:00-03:00,15.2,8.7,0,2.4166666666666665
2024-08-05 06:00:00-03:00,15.3,7.2,0,2.0
2024-08-05 07:00:00-03:00,15.7,10.9,0,3.0277777777777777
2024-08-05 08:00:00-03:00,16.0,11.5,6,3.194444444444444
2024-08-05 09:00:00-03:00,16.9,15.2,61,4.222222222222222
2024-08-05 10:00:00-03:00,17.5,12.8,117,3.555555555555556
2024-08-05 11:00:00-03:00,18.1,14.4,174,4.0
2024-08-05 12:00:00-03:00,18.8,18.0,321,5.0
2024-08-05 13:00:00-03:00,19.0,18.0,319,5.0
2024-08-05 14:00:00-03:00,18.9,17.3,253,4.805555555555555
2024-08-05 15:00:00-03:00,18.7,15.5,219,4.305555555555555
2024-08-05 16:00:00-03:00,18.4,17.1,142,4.75
2024-08-05 17:00:00-03:00,18.2,15.5,160,4.305555555555555
2024-08-05 18:00:00-03:00,17.0,9.4,34,2.611111111111111
2024-08-05 19:00:00-03:00,16.4,8.9,0,2.4722222222222223
2024-08-05 20:00:00-03:00,16.3,13.5,0,3.75
2024-08-05 21:00:00-03:00,16.2,12.3,0,3.416666666666667
2024-08-05 22:00:00-03:00,16.2,13.8,0,3.8333333333333335
2024-08-05 23:00:00-03:00,16.6,14.8,0,4.111111111111112
2024-08-06 00:00:00-03:00,16.9,15.9,0,4.416666666666667
2024-08-06 01:00:00-03:00,17.3,19.0,0,5.277777777777778
2024-08-06 02:00:00-03:00,17.3,21.9,0,6.083333333333333
2024-08-06 03:00:00-03:00,17.3,16.5,0,4.583333333333333
2024-08-06 04:00:00-03:00,17.4,11.0,0,3.055555555555556
2024-08-06 05:00:00-03:00,17.6,9.7,0,2.694444444444444
2024-08-06 06:00:00-03:00,17.6,11.4,0,3.1666666666666665
2024-08-06 07:00:00-03:00,17.7,10.4,0,2.888888888888889
2024-08-06 08:00:00-03:00,18.4,15.6,14,4.333333333333333
2024-08-06 09:00:00-03:00,18.8,14.4,70,4.0
2024-08-06 10:00:00-03:00,19.1,18.2,113,5.055555555555555
2024-08-06 11:00:00-03:00,20.8,15.3,279,4.25
2024-08-06 12:00:00-03:00,21.9,13.2,338,3.6666666666666665
2024-08-06 13:00:00-03:00,23.4,15.3,439,4.25
2024-08-06 14:00:00-03:00,23.0,21.1,237,5.861111111111112
2024-08-06 15:00:00-03:00,21.9,15.3,167,4.25
2024-08-06 16:00:00-03:00,22.5,9.4,258,2.611111111111111
2024-08-06 17:00:00-03:00,21.4,17.7,64,4.916666666666666
2024-08-06 18:00:00-03:00,20.2,21.9,12,6.083333333333333
2024-08-06 19:00:00-03:00,19.6,20.5,0,5.694444444444445
2024-08-06 20:00:00-03:00,19.3,23.0,0,6.388888888888888
2024-08-06 21:00:00-03:00,18.9,20.0,0,5.555555555555555
2024-08-06 22:00:00-03:00,17.8,5.6,0,1.5555555555555554
2024-08-06 23:00:00-03:00,17.6,8.0,0,2.2222222222222223
2024-08-07 00:00:00-03:00,17.6,11.6,0,3.222222222222222
2024-08-07 01:00:00-03:00,17.9,13.9,0,3.861111111111111
2024-08-07 02:00:00-03:00,18.1,9.3,0,2.583333333333333
2024-08-07 03:00:00-03:00,17.6,6.8,0,1.8888888888888888
2024-08-07 04:00:00-03:00,17.5,6.6,0,1.8333333333333333
2024-08-07 05:00:00-03:00,18.1,11.2,0,3.1111111111111107
2024-08-07 06:00:00-03:00,17.9,11.5,0,3.194444444444444
2024-08-07 07:00:00-03:00,17.1,6.0,0,1.6666666666666663
2024-08-07 08:00:00-03:00,17.8,6.6,6,1.8333333333333333
2024-08-07 09:00:00-03:00,18.6,10.1,69,2.805555555555556
2024-08-07 10:00:00-03:00,19.2,15.1,88,4.194444444444445
2024-08-07 11:00:00-03:00,19.8,17.0,149,4.722222222222222
2024-08-07 12:00:00-03:00,20.1,16.8,196,4.666666666666667
2024-08-07 13:00:00-03:00,19.8,14.3,82,3.9722222222222223
2024-08-07 14:00:00-03:00,19.2,15.0,71,4.166666666666667
2024-08-07 15:00:00-03:00,19.6,16.2,175,4.5
2024-08-07 16:00:00-03:00,19.1,13.8,83,3.8333333333333335
2024-08-07 17:00:00-03:00,18.6,16.0,56,4.444444444444445
2024-08-07 18:00:00-03:00,17.6,14.8,11,4.111111111111112
2024-08-07 19:00:00-03:00,16.9,13.8,0,3.8333333333333335
2024-08-07 20:00:00-03:00,15.9,7.4,0,2.055555555555556
2024-08-07 21:00:00-03:00,15.4,5.0,0,1.3888888888888888
2024-08-07 22:00:00-03:00,15.2,10.8,0,3.0
2024-08-07 23:00:00-03:00,15.0,13.7,0,3.8055555555555554
2024-08-08 00:00:00-03:00,14.6,13.4,0,3.7222222222222223
2024-08-08 01:00:00-03:00,12.8,9.5,0,2.638888888888889
2024-08-08 02:00:00-03:00,11.9,7.1,0,1.972222222222222
2024-08-08 03:00:00-03:00,11.3,7.5,0,2.083333333333333
2024-08-08 04:00:00-03:00,10.7,6.5,0,1.805555555555556
2024-08-08 05:00:00-03:00,11.8,12.2,0,3.3888888888888884
2024-08-08 06:00:00-03:00,12.0,15.3,0,4.25
2024-08-08 07:00:00-03:00,11.2,13.8,0,3.8333333333333335
2024-08-08 08:00:00-03:00,10.6,11.7,20,3.25
2024-08-08 09:00:00-03:00,11.5,12.5,173,3.4722222222222223
2024-08-08 10:00:00-03:00,12.3,13.1,254,3.638888888888889
2024-08-08 11:00:00-03:00,13.3,17.4,331,4.833333333333333
2024-08-08 12:00:00-03:00,13.8,16.2,261,4.5
2024-08-08 13:00:00-03:00,14.8,14.3,518,3.9722222222222223
2024-08-08 14:00:00-03:00,15.3,13.3,554,3.6944444444444446
2024-08-08 15:00:00-03:00,15.7,14.0,517,3.888888888888889
2024-08-08 16:00:00-03:00,15.6,16.2,352,4.5
2024-08-08 17:00:00-03:00,14.9,10.9,194,3.0277777777777777
2024-08-08 18:00:00-03:00,12.1,7.6,47,2.111111111111111
2024-08-08 19:00:00-03:00,11.7,8.7,0,2.4166666666666665
2024-08-08 20:00:00-03:00,11.5,13.3,0,3.6944444444444446
2024-08-08 21:00:00-03:00,11.4,16.4,0,4.555555555555555
2024-08-08 22:00:00-03:00,10.3,15.5,0,4.305555555555555
2024-08-08 23:00:00-03:00,9.4,15.9,0,4.416666666666667
2024-08-09 00:00:00-03:00,8.2,8.0,0,2.2222222222222223
2024-08-09 01:00:00-03:00,8.0,11.2,0,3.1111111111111107
2024-08-09 02:00:00-03:00,8.3,16.8,0,4.666666666666667
2024-08-09 03:00:00-03:00,8.4,12.0,0,3.333333333333333
2024-08-09 04:00:00-03:00,9.0,13.5,0,3.75
2024-08-09 05:00:00-03:00,9.6,16.9,0,4.694444444444444
2024-08-09 06:00:00-03:00,8.7,16.8,0,4.666666666666667
2024-08-09 07:00:00-03:00,9.0,21.0,0,5.833333333333333
2024-08-09 08:00:00-03:00,9.1,22.7,30,6.305555555555555
2024-08-09 09:00:00-03:00,9.5,27.2,186,7.555555555555555
2024-08-09 10:00:00-03:00,10.6,29.1,281,8.083333333333334
2024-08-09 11:00:00-03:00,12.0,25.8,409,7.166666666666667
2024-08-09 12:00:00-03:00,12.5,28.8,292,8.0
2024-08-09 13:00:00-03:00,12.8,27.9,258,7.749999999999999
2024-08-09 14:00:00-03:00,13.3,26.5,260,7.361111111111111
2024-08-09 15:00:00-03:00,13.5,26.3,188,7.305555555555555
2024-08-09 16:00:00-03:00,13.2,22.3,97,6.194444444444445
2024-08-09 17:00:00-03:00,12.7,25.4,132,7.055555555555555
2024-08-09 18:00:00-03:00,12.1,24.7,31,6.861111111111111
2024-08-09 19:00:00-03:00,11.4,22.4,0,6.222222222222221
2024-08-09 20:00:00-03:00,11.0,20.6,0,5.722222222222222
2024-08-09 21:00:00-03:00,10.6,20.0,0,5.555555555555555
2024-08-09 22:00:00-03:00,11.0,23.7,0,6.583333333333333
2024-08-09 23:00:00-03:00,10.6,22.6,0,6.277777777777778
2024-08-10 00:00:00-03:00,9.9,20.5,0,5.694444444444445
2024-08-10 01:00:00-03:00,9.8,20.8,0,5.777777777777778
2024-08-10 02:00:00-03:00,8.7,17.1,0,4.75
2024-08-10 03:00:00-03:00,8.0,14.9,0,4.138888888888889
2024-08-10 04:00:00-03:00,7.4,13.3,0,3.6944444444444446
2024-08-10 05:00:00-03:00,7.1,11.8,0,3.2777777777777777
2024-08-10 06:00:00-03:00,7.2,10.8,0,3.0
2024-08-10 07:00:00-03:00,7.3,9.9,0,2.75
2024-08-10 08:00:00-03:00,7.0,9.9,32,2.75
2024-08-10 09:00:00-03:00,8.4,10.8,194,3.0
2024-08-10 10:00:00-03:00,10.3,12.2,377,3.3888888888888884
2024-08-10 11:00:00-03:00,11.7,13.4,530,3.7222222222222223
2024-08-10 12:00:00-03:00,13.0,13.9,627,3.861111111111111
2024-08-10 13:00:00-03:00,14.0,15.6,659,4.333333333333333
2024-08-10 14:00:00-03:00,14.8,16.2,635,4.5
2024-08-10 15:00:00-03:00,15.1,16.5,542,4.583333333333333
2024-08-10 16:00:00-03:00,15.1,15.5,400,4.305555555555555
2024-08-10 17:00:00-03:00,14.3,12.1,204,3.3611111111111107
2024-08-10 18:00:00-03:00,12.2,9.0,53,2.5
2024-08-10 19:00:00-03:00,10.6,8.7,0,2.4166666666666665
2024-08-10 20:00:00-03:00,9.8,8.9,0,2.4722222222222223
2024-08-10 21:00:00-03:00,9.4,9.2,0,2.555555555555556
2024-08-10 22:00:00-03:00,8.8,8.9,0,2.4722222222222223
2024-08-10 23:00:00-03:00,8.6,9.2,0,2.555555555555556
2024-08-11 00:00:00-03:00,8.8,10.8,0,3.0
2024-08-11 01:00:00-03:00,9.2,13.3,0,3.6944444444444446
2024-08-11 02:00:00-03:00,9.3,13.4,0,3.7222222222222223
2024-08-11 03:00:00-03:00,9.3,15.3,0,4.25
2024-08-11 04:00:00-03:00,9.3,15.9,0,4.416666666666667
2024-08-11 05:00:00-03:00,9.9,19.6,0,5.444444444444445
2024-08-11 06:00:00-03:00,10.2,19.5,0,5.416666666666667
2024-08-11 07:00:00-03:00,9.7,19.8,0,5.5
2024-08-11 08:00:00-03:00,10.2,21.2,33,5.888888888888888
2024-08-11 09:00:00-03:00,11.7,18.2,187,5.055555555555555
2024-08-11 10:00:00-03:00,13.6,22.5,336,6.25
2024-08-11 11:00:00-03:00,14.9,25.2,447,7.0
2024-08-11 12:00:00-03:00,15.7,27.2,483,7.555555555555555
2024-08-11 13:00:00-03:00,15.7,25.2,325,7.0
2024-08-11 14:00:00-03:00,16.0,26.4,402,7.333333333333333
2024-08-11 15:00:00-03:00,15.3,23.4,223,6.499999999999999
2024-08-11 16:00:00-03:00,16.0,26.8,403,7.444444444444445
2024-08-11 17:00:00-03:00,13.8,23.7,98,6.583333333333333
2024-08-11 18:00:00-03:00,12.9,20.7,47,5.75
2024-08-11 19:00:00-03:00,12.1,20.6,0,5.722222222222222
2024-08-11 20:00:00-03:00,11.7,22.6,0,6.277777777777778
2024-08-11 21:00:00-03:00,11.1,25.2,0,7.0
2024-08-11 22:00:00-03:00,10.4,25.1,0,6.972222222222222
2024-08-11 23:00:00-03:00,9.8,25.7,0,7.138888888888888
2024-08-12 00:00:00-03:00,9.4,26.3,0,7.305555555555555
2024-08-12 01:00:00-03:00,9.0,26.1,0,7.25
2024-08-12 02:00:00-03:00,8.7,26.4,0,7.333333333333333
2024-08-12 03:00:00-03:00,8.3,27.1,0,7.527777777777778
2024-08-12 04:00:00-03:00,8.1,29.0,0,8.055555555555555
2024-08-12 05:00:00-03:00,7.7,29.5,0,8.194444444444445
2024-08-12 06:00:00-03:00,7.5,28.7,0,7.972222222222221
2024-08-12 07:00:00-03:00,7.1,28.0,0,7.777777777777778
2024-08-12 08:00:00-03:00,7.2,27.5,36,7.638888888888888
2024-08-12 09:00:00-03:00,8.2,28.5,177,7.916666666666666
2024-08-12 10:00:00-03:00,9.1,31.6,342,8.777777777777779
2024-08-12 11:00:00-03:00,9.9,33.3,361,9.249999999999998
2024-08-12 12:00:00-03:00,10.8,33.6,452,9.333333333333334
2024-08-12 13:00:00-03:00,11.2,32.8,419,9.11111111111111
2024-08-12 14:00:00-03:00,11.4,31.6,332,8.777777777777779
2024-08-12 15:00:00-03:00,12.0,30.6,357,8.5
2024-08-12 16:00:00-03:00,11.9,28.3,326,7.861111111111111
2024-08-12 17:00:00-03:00,11.6,21.1,217,5.861111111111112
2024-08-12 18:00:00-03:00,10.3,15.3,55,4.25
2024-08-12 19:00:00-03:00,9.2,11.7,0,3.25
2024-08-12 20:00:00-03:00,8.1,10.5,0,2.9166666666666665
2024-08-12 21:00:00-03:00,7.7,12.6,0,3.5
2024-08-12 22:00:00-03:00,6.7,9.5,0,2.638888888888889
2024-08-12 23:00:00-03:00,5.7,6.6,0,1.8333333333333333
2024-08-13 00:00:00-03:00,4.4,8.9,0,2.4722222222222223
2024-08-13 01:00:00-03:00,4.1,7.2,0,2.0
2024-08-13 02:00:00-03:00,3.8,5.9,0,1.6388888888888888
2024-08-13 03:00:00-03:00,3.6,5.9,0,1.6388888888888888
2024-08-13 04:00:00-03:00,3.2,6.4,0,1.777777777777778
2024-08-13 05:00:00-03:00,3.0,6.6,0,1.8333333333333333
2024-08-13 06:00:00-03:00,2.8,6.1,0,1.6944444444444442
2024-08-13 07:00:00-03:00,2.4,6.5,0,1.805555555555556
2024-08-13 08:00:00-03:00,4.2,6.7,39,1.8611111111111112
2024-08-13 09:00:00-03:00,7.4,3.1,204,0.8611111111111112
2024-08-13 10:00:00-03:00,10.2,7.3,387,2.0277777777777777
2024-08-13 11:00:00-03:00,11.8,7.7,537,2.138888888888889
2024-08-13 12:00:00-03:00,13.0,8.2,634,2.2777777777777777
2024-08-13 13:00:00-03:00,14.0,8.8,670,2.4444444444444446
2024-08-13 14:00:00-03:00,15.0,8.6,640,2.388888888888889
2024-08-13 15:00:00-03:00,15.5,7.8,549,2.1666666666666665
2024-08-13 16:00:00-03:00,15.6,7.6,405,2.111111111111111
2024-08-13 17:00:00-03:00,14.8,4.0,228,1.1111111111111112
2024-08-13 18:00:00-03:00,11.8,7.6,57,2.111111111111111
2024-08-13 19:00:00-03:00,9.3,10.1,0,2.805555555555556
2024-08-13 20:00:00-03:00,8.4,8.0,0,2.2222222222222223
2024-08-13 21:00:00-03:00,7.3,7.3,0,2.0277777777777777
2024-08-13 22:00:00-03:00,7.4,6.9,0,1.9166666666666667
2024-08-13 23:00:00-03:00,7.0,8.7,0,2.4166666666666665
2024-08-14 00:00:00-03:00,6.6,9.0,0,2.5
2024-08-14 01:00:00-03:00,6.4,9.1,0,2.5277777777777777
2024-08-14 02:00:00-03:00,6.1,8.3,0,2.305555555555556
2024-08-14 03:00:00-03:00,5.6,7.1,0,1.972222222222222
2024-08-14 04:00:00-03:00,4.5,9.2,0,2.555555555555556
2024-08-14 05:00:00-03:00,4.7,8.3,0,2.305555555555556
2024-08-14 06:00:00-03:00,4.5,7.7,0,2.138888888888889
2024-08-14 07:00:00-03:00,4.0,7.4,0,2.055555555555556
2024-08-14 08:00:00-03:00,5.5,4.9,42,1.3611111111111112
2024-08-14 09:00:00-03:00,8.5,0.8,210,0.2222222222222222
2024-08-14 10:00:00-03:00,12.0,0.0,394,0.0
2024-08-14 11:00:00-03:00,14.6,0.7,545,0.1944444444444444
2024-08-14 12:00:00-03:00,16.5,0.7,644,0.1944444444444444
2024-08-14 13:00:00-03:00,17.7,2.2,681,0.6111111111111112
2024-08-14 14:00:00-03:00,18.3,3.7,652,1.027777777777778
2024-08-14 15:00:00-03:00,18.1,7.6,561,2.111111111111111
2024-08-14 16:00:00-03:00,16.9,10.5,416,2.9166666666666665
2024-08-14 17:00:00-03:00,14.7,11.4,237,3.1666666666666665
2024-08-14 18:00:00-03:00,12.1,9.7,60,2.694444444444444
2024-08-14 19:00:00-03:00,11.0,8.9,0,2.4722222222222223
2024-08-14 20:00:00-03:00,10.5,7.4,0,2.055555555555556
2024-08-14 21:00:00-03:00,9.3,8.5,0,2.361111111111111
2024-08-14 22:00:00-03:00,9.5,8.0,0,2.2222222222222223
2024-08-14 23:00:00-03:00,9.1,7.5,0,2.083333333333333
2024-08-15 00:00:00-03:00,8.7,7.5,0,2.083333333333333
2024-08-15 01:00:00-03:00,8.2,7.5,0,2.083333333333333
2024-08-15 02:00:00-03:00,7.8,7.6,0,2.111111111111111
2024-08-15 03:00:00-03:00,7.7,7.2,0,2.0
2024-08-15 04:00:00-03:00,6.9,9.3,0,2.583333333333333
2024-08-15 05:00:00-03:00,6.6,9.5,0,2.638888888888889
2024-08-15 06:00:00-03:00,6.8,8.7,0,2.4166666666666665
2024-08-15 07:00:00-03:00,5.7,10.5,0,2.9166666666666665
2024-08-15 08:00:00-03:00,8.3,8.2,44,2.2777777777777777
2024-08-15 09:00:00-03:00,11.3,8.3,211,2.305555555555556
2024-08-15 10:00:00-03:00,14.1,6.3,394,1.75
2024-08-15 11:00:00-03:00,16.5,7.8,541,2.1666666666666665
2024-08-15 12:00:00-03:00,18.4,7.1,632,1.972222222222222
2024-08-15 13:00:00-03:00,18.3,7.1,339,1.972222222222222
2024-08-15 14:00:00-03:00,19.7,7.8,648,2.1666666666666665
2024-08-15 15:00:00-03:00,18.8,8.7,439,2.4166666666666665
2024-08-15 16:00:00-03:00,17.9,9.5,409,2.638888888888889
2024-08-15 17:00:00-03:00,15.9,9.7,232,2.694444444444444
2024-08-15 18:00:00-03:00,13.0,8.0,60,2.2222222222222223
2024-08-15 19:00:00-03:00,11.7,7.4,0,2.055555555555556
2024-08-15 20:00:00-03:00,10.7,9.7,0,2.694444444444444
2024-08-15 21:00:00-03:00,10.1,10.7,0,2.972222222222222
2024-08-15 22:00:00-03:00,9.7,10.2,0,2.833333333333333
2024-08-15 23:00:00-03:00,9.5,9.3,0,2.583333333333333
2024-08-16 00:00:00-03:00,9.4,8.5,0,2.361111111111111
2024-08-16 01:00:00-03:00,9.0,10.7,0,2.972222222222222
2024-08-16 02:00:00-03:00,11.5,5.8,0,1.611111111111111
2024-08-16 03:00:00-03:00,11.2,3.1,0,0.8611111111111112
2024-08-16 04:00:00-03:00,8.5,6.3,0,1.75
2024-08-16 05:00:00-03:00,8.5,6.6,0,1.8333333333333333
2024-08-16 06:00:00-03:00,7.8,6.4,0,1.777777777777778
2024-08-16 07:00:00-03:00,7.6,5.2,0,1.4444444444444444
2024-08-16 08:00:00-03:00,8.9,7.1,38,1.972222222222222
2024-08-16 09:00:00-03:00,10.6,4.6,160,1.2777777777777777
2024-08-16 10:00:00-03:00,11.8,5.2,259,1.4444444444444444
2024-08-16 11:00:00-03:00,14.5,5.4,408,1.5
2024-08-16 12:00:00-03:00,16.3,7.7,521,2.138888888888889
2024-08-16 13:00:00-03:00,17.2,10.7,520,2.972222222222222
2024-08-16 14:00:00-03:00,17.1,11.1,470,3.083333333333333
2024-08-16 15:00:00-03:00,16.4,10.5,454,2.9166666666666665
2024-08-16 16:00:00-03:00,15.5,10.7,311,2.972222222222222
2024-08-16 17:00:00-03:00,14.5,12.4,171,3.4444444444444446
2024-08-16 18:00:00-03:00,13.1,13.4,37,3.7222222222222223
